"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Moldova","MDA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1502.24538362065","1416.79176666106","1445.46334583239","1351.44390332384","1307.97605712937","1338.26327137716","1423.07613263317","1537.63281937812","1643.73858848418","1769.74912274426","1907.11512138231","2004.2193885166","2069.13500239568","2234.77787936734","2103.34461587841","2254.93280958331","2387.50858320685","2373.73989062593","2589.11131197284","2720.21480192833","2732.45711293733","2885.8742156018","3072.79691980172","3260.52737556231","3434.28765020731","3250.39737557121",
"Madagascar","MDG","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","814.10796618391","811.033659054082","809.472156811168","782.387814478202","793.313305233259","770.006931230307","766.06900476058","787.798626729496","819.870428396402","828.136649925621","848.714370498751","858.367046052641","824.415032265133","780.795931414615","774.440214384979","762.366708776293","718.302070271355","714.625261488138","675.990271004669","721.611043207188","707.853550371251","620.350676892794","591.244647234531","579.609296118187","573.132629447756","563.477985062514","558.50532049118","549.378120321379","552.29337112738","558.66682734399","559.754979737924","509.341380180284","500.335789367253","495.764355831805","480.723905163029","473.962756992814","469.292018124658","471.527034570168","474.745696326602","481.647188215164","487.660246775567","501.11857257866","425.739383817465","453.493458189829","463.28808483528","471.19501974211","482.334993968129","495.363241355489","513.733210468507","479.560102155932","469.240612005034","463.662841215387","464.743260663101","462.707918436497","465.416406966434","467.23555367358","473.005288649146","478.610821700001","480.915356769806","488.913856720504","456.172057258035",
"Maldives","MDV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5538.82331414197","5858.06526979224","6237.91307590208","6590.29775495188","6867.4110820505","6981.58619103055","6544.3337403421","6832.0598367082","7553.33282835669","7788.20958314691","6589.16324316509","8109.61851529551","8534.95095802468","9119.34637178478","8222.08947096613","8521.88475867909","8892.96008145237","8732.67697839797","8954.6056146347","9181.76200517554","9033.45972427115","9189.98694786068","9437.93971739292","9823.09084060012","10207.4909157276","6819.81132431968",
"Middle East & North Africa","MEA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","5494.82760299883","6210.70997205698","6277.65869626286","5800.49070257924","5929.2388486366","5754.87650849604","5662.53826465485","5308.59520704907","4955.46696541065","4755.77992770671","4551.2475641854","4464.20581693442","4308.5178207336","4331.0673880362","4329.89373279276","4738.5916340074","4802.71262625147","4934.26459022423","4944.74097445114","4950.73232475644","4948.54214449608","5076.59743646618","5152.25295988611","5285.09122060366","5282.9458901108","5533.4474045621","5499.96433167576","5471.9717095599","5632.86878888418","5961.10898764462","6129.00232058982","6353.00673888591","6540.19207473693","6701.92923177151","6605.8870729851","6794.3567528016","6913.62779554864","7032.80750707976","7099.37974714793","7173.43718080174","7209.63750327629","7404.96809012251","7392.09363286805","7352.43658697601","7286.71033642501","6923.5493579512",
"Mexico","MEX","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3741.92977412529","3808.61384916039","3864.35391970763","4049.96780494594","4393.46222118344","4561.13604171789","4690.79338534325","4813.53556152897","5106.63459311753","5121.19402466216","5290.20427605236","5325.55057697627","5593.72468990732","5858.38098049263","6021.22160654962","6191.80955334752","6292.80258316973","6337.72236705591","6731.40556005391","7202.31003843723","7677.20309993056","8134.11371582224","7903.74113325044","7455.00738062024","7538.89498215941","7538.47354475073","7154.2482105108","7130.36654955627","7079.85565755642","7229.12021069935","7460.69661192405","7632.44279095691","7760.90556403676","7773.16183125799","8018.72100901051","7390.71471635729","7765.6049833663","8168.91618207968","8461.49270188363","8567.07842500423","8861.86956567291","8702.9848728584","8580.88729814666","8587.08855266964","8801.32190186818","8877.85129102564","9142.80477389632","9214.35353384224","9181.39996717864","8568.61814933121","8878.56137655041","9076.30145285741","9280.25863791442","9282.99193347296","9426.32458789743","9616.64555810607","9751.56908337178","9842.40071150603","9945.77658502165","9832.45747500622","8927.34043645593",
"Marshall Islands","MHL","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2500.0538755819","2507.05526720446","2767.08418523591","2741.77059332937","2451.72726627826","2910.61128950122","3035.50035964502","3129.16255336041","2959.7640061939","2946.51620312641","2879.76778298866","3032.837821372","3177.1875250863","3338.07503883379","3595.05688349784","3220.25612097461","3016.86916536182","2997.91286043371","2956.64445237812","2976.84123418844","3139.40401859524","3197.34570730217","3081.13719255588","3052.66172259344","3080.342762003","3041.57267103022","3124.08557256539","2924.76765302852","3013.13305483957","3208.02327850819","3179.1858325667","3095.9197348004","3207.81269211178","3163.43668572828","3199.88684631989","3217.21670737834","3307.14002721651","3396.76093953297","3595.208450273","",
"Middle income","MIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","909.826359434965","911.248592724581","922.280594886243","944.469372513756","996.742020600977","1033.72055304792","1054.97094456339","1065.13189546872","1103.84607427456","1168.18316833933","1235.34109603631","1285.13984433431","1335.05211650274","1399.63765623597","1452.69743134029","1481.65105252345","1540.1854640712","1577.17316896053","1597.5416698342","1639.26723644477","1679.65524169843","1680.44295932545","1694.95701832343","1689.55751237076","1735.75289750286","1779.42572480956","1816.35283812608","1866.87428314122","1906.03837116387","1927.78003588348","1935.74860991188","1928.57037126966","1925.4203209946","1959.35838890589","1993.04683247295","2039.09464207285","2117.54780669343","2191.90289990935","2215.71633595851","2267.20175792598","2367.32080222794","2424.16263851912","2507.84093041659","2625.27606025465","2794.09058764117","2961.49781827002","3167.74403424496","3410.26178244645","3571.99549747284","3641.79079288365","3882.05692158231","4082.69431608289","4255.30411688852","4437.31631325946","4603.92993674277","4755.35978951484","4919.7684284492","5117.99478708248","5306.78334929699","5460.32622218766","5327.8434446623",
"North Macedonia","MKD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3656.2214791873","3435.61972869942","3217.56235924912","2984.18919527219","2935.1410554421","2900.15971450875","2925.41084644389","2952.47731952331","3033.32613972806","3145.64904560472","3271.89157759962","3159.08158950834","3196.74402456207","3260.6400354444","3407.04228972167","3562.38988105732","3740.21325118467","3977.94708427012","4191.76230908311","4173.25586130327","4309.86938142803","4406.99740191794","4383.10562524331","4507.43305959348","4667.15791727129","4843.49238734655","4978.06696077307","5028.89724174318","5171.37250725789","5334.23666266004","5092.67998106075",
"Mali","MLI","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","351.140150902556","359.459693761211","355.336884288387","371.588699294194","375.11422275294","390.387546223373","378.021092796036","365.686136853515","401.022638849692","447.751059539897","467.98020690362","453.110303389101","491.202880261522","461.091207538343","458.693257012259","415.997037215364","414.78658389242","405.550095549096","479.287352316224","484.705752209717","477.465989473334","505.890439021309","519.058371562879","496.906476139397","543.33413741562","513.083263095157","515.562439572362","520.851731565955","511.897581248003","533.982696058004","545.529029286572","571.756732838184","588.317894690629","571.657687481226","640.530717962485","640.797791206587","677.88657187927","666.955388800135","687.934848952193","696.675070933273","697.348626952466","706.710827157975","716.912786493093","731.533796870437","732.397364776019","705.139447020898","700.697597211143","728.878293571955","751.47288662264","772.131836188973","789.072628136103","802.033618195994","815.454597312595","778.52817875341",
"Malta","MLT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","3135.27155710562","3211.6803276961","3401.99843957142","3545.98104965377","3904.5057673287","4634.072695004","5395.13351900557","6028.90437860294","6632.40138233093","7254.28801951013","7684.68855353562","7881.02123807915","7889.99273559924","7731.92344363775","7803.15786018051","7865.49354458262","8035.68675557915","8308.58386909803","8934.03387058764","9571.14765900679","10074.2643900301","10419.915060919","10796.7461341621","11168.4172365217","11689.7136598279","12344.7715588185","12727.2426701278","13295.3116471943","13886.2307277665","14455.7006016678","17189.4893099022","16860.4481199959","17164.5221265623","17746.7060371756","17652.6398225425","18133.9715808333","18521.5561297871","19338.3447044487","19948.0828168895","19573.7711179956","20557.6463835752","20566.3364305547","21221.5116404443","22070.9672741161","23286.1231094786","24921.6036820869","25354.1754361864","26672.2318689616","27090.9324830243","27489.4211986268","24531.958880538",
"Myanmar","MMR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","131.43921556093","129.236831825429","131.638053552535","145.991119224496","134.376874938411","145.424701108006","135.222033028912","124.275513250882","136.022700979226","137.226573528528","140.714352419278","143.141694611296","143.259888317162","138.63124009262","142.716769915914","145.280092625521","150.65263021366","156.069331229789","162.576405464682","167.290050586547","176.650730412986","183.838003045101","190.022976773854","194.249172785883","199.727543465053","201.443076485238","195.597629148134","184.399239286445","160.687139318591","163.983212407102","166.139872269864","162.872068963653","176.452498655019","184.978935776639","196.550364910527","207.725683846361","218.370104491295","227.765172033551","238.039028468487","260.833916822737","293.267503669233","323.041052066775","358.269343501249","404.083783455962","454.969456946327","512.635399474441","575.539775502788","640.393048505331","701.709502794141","770.788743093271","839.197107594165","879.346937835404","936.059661971903","1006.34398840343","1077.8559442311","1144.47434120191","1201.96647115396","1270.87050395954","1348.43055142313","1362.72543858048","1218.34725698983",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","1709.57640137913","1780.51311213481","1887.46077049231","2039.67847163887","2227.88552383274","2370.54837937356","2510.93006461024","2774.33052936262","2888.10641962543","2997.8735702581","2950.81777253377","3309.3257345591","3205.56293488856","2955.77490532442","2811.4603667766","2458.74831503308","2387.03941195884","2656.78095067387","2688.54104954803","2587.35632898345","2592.25810955644","2463.09234758212","2439.36589121286","2368.56398243068","2358.19569246466","2554.93845873051","2462.97262775882","2522.23995739391","2536.78741361803","2530.12734549528","2548.10440184968","2647.29044473497","2689.24077596851","2818.8690190596","2891.72148377182","3017.97430650274","3036.70494624031","3070.66891978284","3072.85162375807","3260.2614481806","3342.09411797077","3452.21630339615","3599.66855909175","3677.7118095194","3718.48620673559","3846.24726477908","3755.55989829607","3785.57038512584","3792.79083580252","3806.29896796835","3766.08335564181","3956.38033212433","4001.3779888526","3939.49210252105","3883.66091305733","3700.11927105123",
"Montenegro","MNE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4488.77442003075","4723.12216267153","4290.87741511641","4431.58040392155","4462.32987268528","4529.10285251913","4623.05519291765","4819.12620654864","5013.1732322841","5435.86171503591","5798.0388544262","6205.79550694941","5833.63552775416","5982.1771809738","6168.82366323922","5995.74987974198","6202.48154961923","6306.9919728099","6517.16375162528","6707.82458210437","7023.4049887276","7381.77567617556","7684.1514680476","6522.56279181631",
